"table_name","column_name","column_type","description","source","source_url","stream_name","connector_id","solution_name","dcr_file","transform_kql"
"Anvilogic_Alerts_CL","avl_org_id","int","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_rule_domain","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_time","datetime","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_event_time","datetime","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_event_id","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","coi_account","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","coi_app","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","coi_domain","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","coi_host","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","coi_ip","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","coi_resource","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","coi_user","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_builder_version","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_custom_labels","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_data_category","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_definition","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_duplicate_hash","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_exploits","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_kill_chain_phase","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_last_deployed_hash","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_mitre_ext_ids","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_mitre_tactic","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_mitre_technique","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_process_base64","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_rest_id","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_rest_name","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_rule_id","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_rule_link","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_rule_mode","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_rule_name","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_rule_risk_score","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_rule_risk_score_sum","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_rule_severity","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_rule_sub_domain","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_scenario_duration","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_security_controls","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_source","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_sourcetype","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_stage_duration","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_stages","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_suppressed","boolean","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_suppression_key","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_techniques_fqn","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_threat_groups","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_use_case_category","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_use_case_id","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_use_case_name","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_use_case_sub_category","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_use_case_sub_type","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_use_case_title","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_use_case_type","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_vendor_product","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_vendor_risk_score","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_vendor_severity","string","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_victim_platform","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_victim_product","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","avl_vulnerabilities","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","access_key","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","account","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","action","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","additional_answer_count","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","answer","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","answer_count","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","app","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","authority_answer_count","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","bucket_name","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","BYTES","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","bytes_in","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","bytes_out","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","category","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","cert","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","channel","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
"Anvilogic_Alerts_CL","cloud_service","dynamic","","DCR","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Anvilogic/Data%20Connectors/AnviLogic_CCF/Anvilogic_DCR.json","Custom-Anvilogic_Alerts_CL","AnvilogicCCFDefinition","Anvilogic","Solutions/Anvilogic/Data Connectors/AnviLogic_CCF/Anvilogic_DCR.json","source"
